sku,item_number,upc_ean_gtin,manufacturer_part_number,product_name,short_description,long_description,product_category,subcategory,brand,model,product_status,unit_of_measure,inventory_type,stocking_indicator,reorder_point,safety_stock,lead_time_days,min_order_qty,max_order_qty,cycle_count_class,lot_controlled,serial_controlled,standard_cost,average_cost,last_cost,list_price,selling_price,currency,price_effective_date,primary_vendor_id,primary_vendor_name,vendor_sku,vendor_lead_time_days,country_of_origin,weight_lbs,length_in,width_in,height_in,volume_cubic_in,color,material,hazardous_material_flag,warehouse_id,zone,aisle,rack,shelf,bin,warehouse_location_code,storage_type,seo_title,product_image_url,product_page_url,marketing_description,keywords,web_enabled,channel,created_date,created_by,last_modified_date,last_modified_by,version_number
CAB-ZEN-G260-MAX-0525,ITM-000525,048502206190,MPN-ZEN-211403,Zenith Digital G260-MAX HDMI Cable,HDMI Cable by Zenith Digital,Zenith Digital G260-MAX HDMI Cable for consumer and business electronics applications.,Cable,HDMI Cable,Zenith Digital,G260-MAX,Active,EA,Finished Good,Stocked,59,49,42,1,1000,C,N,N,26.87,27.45,26.17,65.22,55.92,USD,2025-09-06,SUP-006,Monterrey Cable Works,V-SUP-006-68916,23,Mexico,1.35,6.39,3.11,1.35,26.83,Gray,Plastic,N,WH-MIA-01,Z09,A32,R009,S06,B03,Z09-A32-R009-S06-B03,Rack,Buy Zenith Digital G260-MAX HDMI Cable,https://example.com/images/CAB-ZEN-G260-MAX-0525.jpg,https://example.com/products/CAB-ZEN-G260-MAX-0525,Reliable hdmi cable with modern electronics features and dependable performance.,"cable,hdmi-cable,zenith-digital,g260-max",Y,Retail,2025-09-06,gtovar,2025-11-24,kpatel,3
CAB-QUA-R742-PRO-0526,ITM-000526,781456474370,MPN-QUA-920375,QuantumGear R742-PRO HDMI Cable,HDMI Cable by QuantumGear,QuantumGear R742-PRO HDMI Cable for consumer and business electronics applications.,Cable,HDMI Cable,QuantumGear,R742-PRO,Discontinued,EA,Finished Good,Stocked,246,98,25,1,2500,C,N,N,53.26,55.81,53.56,94.27,83.12,USD,2024-06-12,SUP-007,Hanoi Electronics Manufacturing,V-SUP-007-94935,46,Vietnam,1.09,6.1,5.95,2.12,76.95,Matte Black,Plastic,N,WH-MIA-01,Z14,A05,R017,S01,B05,Z14-A05-R017-S01-B05,Shelf,Buy QuantumGear R742-PRO HDMI Cable,https://example.com/images/CAB-QUA-R742-PRO-0526.jpg,https://example.com/products/CAB-QUA-R742-PRO-0526,Reliable hdmi cable with modern electronics features and dependable performance.,"cable,hdmi-cable,quantumgear,r742-pro",N,B2B,2024-06-12,gtovar,2024-10-31,kpatel,1
ROU-ZEN-X791-BK-0527,ITM-000527,678706763532,MPN-ZEN-258511,Zenith Digital X791-BK Mesh Router,Mesh Router by Zenith Digital,Zenith Digital X791-BK Mesh Router for consumer and business electronics applications.,Router,Mesh Router,Zenith Digital,X791-BK,Active,EA,Finished Good,Non-stocked,129,17,37,1,2500,A,N,Y,104.46,105.65,103.1,177.97,154.42,USD,2024-01-30,SUP-007,Hanoi Electronics Manufacturing,V-SUP-007-42198,73,Vietnam,2.16,9.48,4.67,4.38,193.91,Silver,Copper,N,WH-MIA-01,Z20,A20,R025,S01,B01,Z20-A20-R025-S01-B01,Shelf,Buy Zenith Digital X791-BK Mesh Router,https://example.com/images/ROU-ZEN-X791-BK-0527.jpg,https://example.com/products/ROU-ZEN-X791-BK-0527,Reliable mesh router with modern electronics features and dependable performance.,"router,mesh-router,zenith-digital,x791-bk",Y,Retail,2024-01-30,sku_admin,2024-04-01,arodriguez,3
MOU-PIX-G774-PLUS-0528,ITM-000528,866932784178,MPN-PIX-311503,PixelPro G774-PLUS Bluetooth Mouse,Bluetooth Mouse by PixelPro,PixelPro G774-PLUS Bluetooth Mouse for consumer and business electronics applications.,Mouse,Bluetooth Mouse,PixelPro,G774-PLUS,Inactive,EA,Finished Good,Stocked,110,45,39,1,500,A,N,N,75.86,74.16,79.75,174.84,147.74,USD,2025-01-12,SUP-001,Shenzhen Bright Electronics,V-SUP-001-33996,40,China,1.26,5.41,2.33,1.64,20.67,Red,ABS Plastic,N,WH-MIA-01,Z10,A12,R056,S08,B02,Z10-A12-R056-S08-B02,Pallet,Buy PixelPro G774-PLUS Bluetooth Mouse,https://example.com/images/MOU-PIX-G774-PLUS-0528.jpg,https://example.com/products/MOU-PIX-G774-PLUS-0528,Reliable bluetooth mouse with modern electronics features and dependable performance.,"mouse,bluetooth-mouse,pixelpro,g774-plus",N,Marketplace,2025-01-12,jmartinez,2025-01-28,sku_admin,6
KEY-QUA-G580-PRO-0529,ITM-000529,487849622494,MPN-QUA-842557,QuantumGear G580-PRO Ergonomic Keyboard,Ergonomic Keyboard by QuantumGear,QuantumGear G580-PRO Ergonomic Keyboard for consumer and business electronics applications.,Keyboard,Ergonomic Keyboard,QuantumGear,G580-PRO,Active,EA,Finished Good,Stocked,10,41,29,20,250,B,N,N,9.48,9.29,9.71,18.26,16.37,USD,2025-12-29,SUP-009,Berlin Network Systems,V-SUP-009-40332,45,Germany,13.95,17.6,3.86,7.05,478.95,Black,Mixed Materials,N,WH-MIA-01,Z14,A09,R097,S08,B04,Z14-A09-R097-S08-B04,Pallet,Buy QuantumGear G580-PRO Ergonomic Keyboard,https://example.com/images/KEY-QUA-G580-PRO-0529.jpg,https://example.com/products/KEY-QUA-G580-PRO-0529,Reliable ergonomic keyboard with modern electronics features and dependable performance.,"keyboard,ergonomic-keyboard,quantumgear,g580-pro",Y,Wholesale,2025-12-29,jmartinez,2026-05-04,mchen,11
MOU-NOV-A689-BK-0530,ITM-000530,465022347780,MPN-NOV-400809,NovaVision A689-BK Gaming Mouse,Gaming Mouse by NovaVision,NovaVision A689-BK Gaming Mouse for consumer and business electronics applications.,Mouse,Gaming Mouse,NovaVision,A689-BK,Active,EA,Finished Good,Stocked,190,74,32,1,500,A,N,N,76.62,78.34,77.36,151.97,139.33,USD,2025-12-11,SUP-010,Bangalore Peripheral Supply,V-SUP-010-45353,45,India,0.89,3.28,2.91,2.02,19.28,White,Polycarbonate,N,WH-MIA-01,Z05,A16,R025,S08,B02,Z05-A16-R025-S08-B02,Cage,Buy NovaVision A689-BK Gaming Mouse,https://example.com/images/MOU-NOV-A689-BK-0530.jpg,https://example.com/products/MOU-NOV-A689-BK-0530,Reliable gaming mouse with modern electronics features and dependable performance.,"mouse,gaming-mouse,novavision,a689-bk",Y,E-commerce,2025-12-11,mchen,2025-12-25,kpatel,7
CAB-NEX-A787-SL-0531,ITM-000531,863011220084,MPN-NEX-627831,NextCom A787-SL DisplayPort Cable,DisplayPort Cable by NextCom,NextCom A787-SL DisplayPort Cable for consumer and business electronics applications.,Cable,DisplayPort Cable,NextCom,A787-SL,Active,EA,Component,Stocked,202,71,16,1,250,B,N,N,35.49,37.11,36.07,76.87,62.11,USD,2025-09-13,SUP-009,Berlin Network Systems,V-SUP-009-27443,8,Germany,1.86,7.49,6.44,0.71,34.25,Red,Polycarbonate,N,WH-MIA-01,Z07,A25,R002,S06,B03,Z07-A25-R002-S06-B03,Shelf,Buy NextCom A787-SL DisplayPort Cable,https://example.com/images/CAB-NEX-A787-SL-0531.jpg,https://example.com/products/CAB-NEX-A787-SL-0531,Reliable displayport cable with modern electronics features and dependable performance.,"cable,displayport-cable,nextcom,a787-sl",Y,E-commerce,2025-09-13,sku_admin,2025-11-25,mchen,4
ROU-VOL-N881-BK-0532,ITM-000532,935001154617,MPN-VOL-461738,VoltEdge N881-BK Enterprise Router,Enterprise Router by VoltEdge,VoltEdge N881-BK Enterprise Router for consumer and business electronics applications.,Router,Enterprise Router,VoltEdge,N881-BK,Active,EA,Finished Good,Non-stocked,181,92,44,1,2500,A,N,Y,294.04,300.25,307.18,516.09,488.19,USD,2025-12-04,SUP-005,Austin Tech Distribution,V-SUP-005-78477,18,USA,5.29,4.67,4.49,1.97,41.31,Blue,Copper,N,WH-MIA-01,Z12,A26,R050,S06,B01,Z12-A26-R050-S06-B01,Cage,Buy VoltEdge N881-BK Enterprise Router,https://example.com/images/ROU-VOL-N881-BK-0532.jpg,https://example.com/products/ROU-VOL-N881-BK-0532,Reliable enterprise router with modern electronics features and dependable performance.,"router,enterprise-router,voltedge,n881-bk",Y,Wholesale,2025-12-04,arodriguez,2026-01-27,jmartinez,6
AUD-ZEN-X739-PLUS-0533,ITM-000533,016856471778,MPN-ZEN-375003,Zenith Digital X739-PLUS Soundbar,Soundbar by Zenith Digital,Zenith Digital X739-PLUS Soundbar for consumer and business electronics applications.,Audio,Soundbar,Zenith Digital,X739-PLUS,Active,EA,Finished Good,Stocked,242,79,5,1,1000,C,N,Y,654.73,664.35,681.85,1237.92,1079.51,USD,2025-08-07,SUP-002,Taipei Core Components,V-SUP-002-56694,71,Taiwan,6.71,4.81,8.71,4.5,188.53,Gray,Copper,N,WH-MIA-01,Z17,A28,R015,S02,B05,Z17-A28-R015-S02-B05,Shelf,Buy Zenith Digital X739-PLUS Soundbar,https://example.com/images/AUD-ZEN-X739-PLUS-0533.jpg,https://example.com/products/AUD-ZEN-X739-PLUS-0533,Reliable soundbar with modern electronics features and dependable performance.,"audio,soundbar,zenith-digital,x739-plus",Y,Marketplace,2025-08-07,sku_admin,2025-12-05,sku_admin,1
MON-PIX-G312-WH-0534,ITM-000534,345819565728,MPN-PIX-487572,PixelPro G312-WH LED Monitor,LED Monitor by PixelPro,PixelPro G312-WH LED Monitor for consumer and business electronics applications.,Monitor,LED Monitor,PixelPro,G312-WH,Active,EA,Finished Good,Stocked,248,32,18,10,2500,C,N,Y,169.58,166.42,171.42,354.83,294.38,USD,2024-08-01,SUP-008,Penang Device Assembly,V-SUP-008-29873,70,Malaysia,10.37,15.04,3.73,17.09,958.74,Red,Copper,N,WH-MIA-01,Z09,A28,R055,S08,B05,Z09-A28-R055-S08-B05,Cage,Buy PixelPro G312-WH LED Monitor,https://example.com/images/MON-PIX-G312-WH-0534.jpg,https://example.com/products/MON-PIX-G312-WH-0534,Reliable led monitor with modern electronics features and dependable performance.,"monitor,led-monitor,pixelpro,g312-wh",Y,Retail,2024-08-01,jmartinez,2024-08-02,gtovar,8
KEY-VOL-G930-PLUS-0535,ITM-000535,345150252854,MPN-VOL-547185,VoltEdge G930-PLUS Gaming Keyboard,Gaming Keyboard by VoltEdge,VoltEdge G930-PLUS Gaming Keyboard for consumer and business electronics applications.,Keyboard,Gaming Keyboard,VoltEdge,G930-PLUS,Active,EA,Finished Good,Stocked,6,71,32,1,100,C,N,N,161.59,158.36,168.68,242.16,230.28,USD,2024-05-03,SUP-008,Penang Device Assembly,V-SUP-008-51817,21,Malaysia,11.55,6.8,13.25,8.6,774.86,Matte Black,Polycarbonate,N,WH-MIA-01,Z16,A31,R061,S08,B01,Z16-A31-R061-S08-B01,Bulk,Buy VoltEdge G930-PLUS Gaming Keyboard,https://example.com/images/KEY-VOL-G930-PLUS-0535.jpg,https://example.com/products/KEY-VOL-G930-PLUS-0535,Reliable gaming keyboard with modern electronics features and dependable performance.,"keyboard,gaming-keyboard,voltedge,g930-plus",Y,E-commerce,2024-05-03,arodriguez,2024-09-08,jmartinez,1
STO-COR-X149-SL-0536,ITM-000536,423447305777,MPN-COR-198498,CoreByte X149-SL External SSD,External SSD by CoreByte,CoreByte X149-SL External SSD for consumer and business electronics applications.,Storage,External SSD,CoreByte,X149-SL,Pending Launch,EA,Finished Good,Stocked,218,93,60,5,100,C,N,Y,65.46,66.69,65.16,130.31,115.34,USD,2024-01-17,SUP-008,Penang Device Assembly,V-SUP-008-58056,24,Malaysia,6.28,3.69,9.92,7.13,260.99,Silver,Glass,N,WH-MIA-01,Z17,A16,R025,S05,B03,Z17-A16-R025-S05-B03,Cage,Buy CoreByte X149-SL External SSD,https://example.com/images/STO-COR-X149-SL-0536.jpg,https://example.com/products/STO-COR-X149-SL-0536,Reliable external ssd with modern electronics features and dependable performance.,"storage,external-ssd,corebyte,x149-sl",N,Wholesale,2024-01-17,mchen,2024-01-21,kpatel,4
STO-SIG-A230-BK-0537,ITM-000537,914390705473,MPN-SIG-541800,SignalMax A230-BK External HDD,External HDD by SignalMax,SignalMax A230-BK External HDD for consumer and business electronics applications.,Storage,External HDD,SignalMax,A230-BK,Active,EA,Finished Good,Non-stocked,34,44,34,20,2500,A,Y,N,34.16,33.26,34.21,64.05,52.68,USD,2025-04-24,SUP-003,Seoul Digital Supply,V-SUP-003-82916,31,South Korea,6.46,3.52,2.43,4.61,39.43,Gray,ABS Plastic,N,WH-MIA-01,Z18,A37,R092,S04,B03,Z18-A37-R092-S04-B03,Bulk,Buy SignalMax A230-BK External HDD,https://example.com/images/STO-SIG-A230-BK-0537.jpg,https://example.com/products/STO-SIG-A230-BK-0537,Reliable external hdd with modern electronics features and dependable performance.,"storage,external-hdd,signalmax,a230-bk",Y,Retail,2025-04-24,mchen,2025-07-19,sku_admin,6
STO-VOL-A210-WH-0538,ITM-000538,967914638664,MPN-VOL-811751,VoltEdge A210-WH External SSD,External SSD by VoltEdge,VoltEdge A210-WH External SSD for consumer and business electronics applications.,Storage,External SSD,VoltEdge,A210-WH,Active,EA,Finished Good,Stocked,10,28,8,5,250,C,N,Y,362.55,363.07,360.12,861.57,705.24,USD,2025-07-13,SUP-010,Bangalore Peripheral Supply,V-SUP-010-21319,43,India,13.55,19.8,8.47,2.16,362.24,Graphite,Plastic,N,WH-MIA-01,Z01,A03,R005,S03,B01,Z01-A03-R005-S03-B01,Bulk,Buy VoltEdge A210-WH External SSD,https://example.com/images/STO-VOL-A210-WH-0538.jpg,https://example.com/products/STO-VOL-A210-WH-0538,Reliable external ssd with modern electronics features and dependable performance.,"storage,external-ssd,voltedge,a210-wh",Y,E-commerce,2025-07-13,kpatel,2025-10-21,gtovar,9
MON-ZEN-A607-BK-0539,ITM-000539,630335636930,MPN-ZEN-193752,Zenith Digital A607-BK Ultrawide Monitor,Ultrawide Monitor by Zenith Digital,Zenith Digital A607-BK Ultrawide Monitor for consumer and business electronics applications.,Monitor,Ultrawide Monitor,Zenith Digital,A607-BK,Active,EA,Finished Good,Stocked,189,6,40,1,2500,C,N,Y,100.72,98.62,95.73,212.64,171.75,USD,2025-09-06,SUP-009,Berlin Network Systems,V-SUP-009-16628,34,Germany,24.28,18.16,3.57,23.23,1506.03,Black,Glass,N,WH-MIA-01,Z11,A18,R009,S06,B05,Z11-A18-R009-S06-B05,Cage,Buy Zenith Digital A607-BK Ultrawide Monitor,https://example.com/images/MON-ZEN-A607-BK-0539.jpg,https://example.com/products/MON-ZEN-A607-BK-0539,Reliable ultrawide monitor with modern electronics features and dependable performance.,"monitor,ultrawide-monitor,zenith-digital,a607-bk",Y,Marketplace,2025-09-06,mchen,2025-10-22,kpatel,7
COM-QUA-P274-MAX-0540,ITM-000540,081226815947,MPN-QUA-831284,QuantumGear P274-MAX Desktop PC,Desktop PC by QuantumGear,QuantumGear P274-MAX Desktop PC for consumer and business electronics applications.,Computer,Desktop PC,QuantumGear,P274-MAX,Active,EA,Finished Good,Non-stocked,122,2,58,1,250,A,N,N,1401.48,1469.25,1455.46,3465.7,2796.33,USD,2024-04-06,SUP-004,Tokyo Precision Devices,V-SUP-004-50425,22,Japan,2.36,17.81,12.96,4.05,934.81,Graphite,Copper,N,WH-MIA-01,Z15,A40,R065,S05,B02,Z15-A40-R065-S05-B02,Cage,Buy QuantumGear P274-MAX Desktop PC,https://example.com/images/COM-QUA-P274-MAX-0540.jpg,https://example.com/products/COM-QUA-P274-MAX-0540,Reliable desktop pc with modern electronics features and dependable performance.,"computer,desktop-pc,quantumgear,p274-max",Y,Wholesale,2024-04-06,mchen,2024-08-26,gtovar,11
TV-QUA-P537-PRO-0541,ITM-000541,187762883636,MPN-QUA-671208,QuantumGear P537-PRO LED TV,LED TV by QuantumGear,QuantumGear P537-PRO LED TV for consumer and business electronics applications.,TV,LED TV,QuantumGear,P537-PRO,Active,EA,Finished Good,Non-stocked,175,47,4,1,1000,C,N,Y,1211.62,1190.67,1218.0,2642.86,2324.42,USD,2024-06-22,SUP-009,Berlin Network Systems,V-SUP-009-88935,73,Germany,64.85,52.2,4.28,36.26,8101.06,Black,Mixed Materials,N,WH-MIA-01,Z15,A26,R011,S07,B03,Z15-A26-R011-S07-B03,Bulk,Buy QuantumGear P537-PRO LED TV,https://example.com/images/TV-QUA-P537-PRO-0541.jpg,https://example.com/products/TV-QUA-P537-PRO-0541,Reliable led tv with modern electronics features and dependable performance.,"tv,led-tv,quantumgear,p537-pro",Y,Retail,2024-06-22,mchen,2024-08-08,kpatel,6
ACC-NOV-A431-WH-0542,ITM-000542,977726597640,MPN-NOV-675715,NovaVision A431-WH Laptop Stand,Laptop Stand by NovaVision,NovaVision A431-WH Laptop Stand for consumer and business electronics applications.,Accessory,Laptop Stand,NovaVision,A431-WH,Active,EA,Finished Good,Stocked,250,96,37,1,500,A,N,N,291.85,305.07,288.29,501.95,416.68,USD,2024-12-26,SUP-002,Taipei Core Components,V-SUP-002-80042,73,Taiwan,13.41,16.27,6.29,5.96,609.94,Matte Black,Aluminum,N,WH-MIA-01,Z07,A37,R009,S03,B05,Z07-A37-R009-S03-B05,Rack,Buy NovaVision A431-WH Laptop Stand,https://example.com/images/ACC-NOV-A431-WH-0542.jpg,https://example.com/products/ACC-NOV-A431-WH-0542,Reliable laptop stand with modern electronics features and dependable performance.,"accessory,laptop-stand,novavision,a431-wh",Y,B2B,2024-12-26,arodriguez,2025-04-06,gtovar,7
TV-NEX-N892-BK-0543,ITM-000543,092449287875,MPN-NEX-770514,NextCom N892-BK LED TV,LED TV by NextCom,NextCom N892-BK LED TV for consumer and business electronics applications.,TV,LED TV,NextCom,N892-BK,Active,EA,Finished Good,Stocked,165,31,44,1,250,C,N,Y,305.77,300.26,315.67,495.78,466.5,USD,2024-07-04,SUP-009,Berlin Network Systems,V-SUP-009-63487,31,Germany,38.49,57.4,3.97,21.79,4965.46,White,Plastic,N,WH-MIA-01,Z01,A26,R085,S06,B02,Z01-A26-R085-S06-B02,Shelf,Buy NextCom N892-BK LED TV,https://example.com/images/TV-NEX-N892-BK-0543.jpg,https://example.com/products/TV-NEX-N892-BK-0543,Reliable led tv with modern electronics features and dependable performance.,"tv,led-tv,nextcom,n892-bk",Y,E-commerce,2024-07-04,jmartinez,2024-08-14,jmartinez,8
CAB-COR-N904-SL-0544,ITM-000544,662497537405,MPN-COR-618854,CoreByte N904-SL HDMI Cable,HDMI Cable by CoreByte,CoreByte N904-SL HDMI Cable for consumer and business electronics applications.,Cable,HDMI Cable,CoreByte,N904-SL,Inactive,EA,Finished Good,Non-stocked,75,41,28,20,2500,B,N,N,43.51,43.09,45.41,72.21,62.33,USD,2025-01-24,SUP-008,Penang Device Assembly,V-SUP-008-80314,58,Malaysia,2.39,6.26,3.82,2.85,68.15,Red,Copper,N,WH-MIA-01,Z08,A17,R043,S02,B03,Z08-A17-R043-S02-B03,Rack,Buy CoreByte N904-SL HDMI Cable,https://example.com/images/CAB-COR-N904-SL-0544.jpg,https://example.com/products/CAB-COR-N904-SL-0544,Reliable hdmi cable with modern electronics features and dependable performance.,"cable,hdmi-cable,corebyte,n904-sl",N,B2B,2025-01-24,sku_admin,2025-07-10,mchen,4
MOU-SIG-A777-WH-0545,ITM-000545,862673664853,MPN-SIG-261750,SignalMax A777-WH Trackball Mouse,Trackball Mouse by SignalMax,SignalMax A777-WH Trackball Mouse for consumer and business electronics applications.,Mouse,Trackball Mouse,SignalMax,A777-WH,Active,EA,Finished Good,Stocked,212,60,33,1,2500,B,N,N,5.24,5.34,5.14,10.48,8.7,USD,2025-12-08,SUP-007,Hanoi Electronics Manufacturing,V-SUP-007-56665,8,Vietnam,1.2,4.83,2.44,2.24,26.4,Blue,ABS Plastic,N,WH-MIA-01,Z09,A20,R032,S07,B05,Z09-A20-R032-S07-B05,Rack,Buy SignalMax A777-WH Trackball Mouse,https://example.com/images/MOU-SIG-A777-WH-0545.jpg,https://example.com/products/MOU-SIG-A777-WH-0545,Reliable trackball mouse with modern electronics features and dependable performance.,"mouse,trackball-mouse,signalmax,a777-wh",Y,E-commerce,2025-12-08,mchen,2026-03-04,gtovar,10
ROU-OMN-P574-SL-0546,ITM-000546,007342939077,MPN-OMN-338316,OmniLink P574-SL 5G Router,5G Router by OmniLink,OmniLink P574-SL 5G Router for consumer and business electronics applications.,Router,5G Router,OmniLink,P574-SL,Discontinued,EA,Finished Good,Stocked,237,20,57,10,500,B,N,Y,532.92,558.27,506.61,967.85,832.6,USD,2024-11-03,SUP-001,Shenzhen Bright Electronics,V-SUP-001-34247,17,China,0.98,5.51,8.47,2.4,112.01,Blue,Copper,N,WH-MIA-01,Z12,A03,R087,S03,B01,Z12-A03-R087-S03-B01,Shelf,Buy OmniLink P574-SL 5G Router,https://example.com/images/ROU-OMN-P574-SL-0546.jpg,https://example.com/products/ROU-OMN-P574-SL-0546,Reliable 5g router with modern electronics features and dependable performance.,"router,5g-router,omnilink,p574-sl",N,Retail,2024-11-03,gtovar,2025-01-29,kpatel,8
ACC-NEX-R788-PLUS-0547,ITM-000547,337953111235,MPN-NEX-704089,NextCom R788-PLUS Webcam,Webcam by NextCom,NextCom R788-PLUS Webcam for consumer and business electronics applications.,Accessory,Webcam,NextCom,R788-PLUS,Active,EA,Component,Stocked,107,47,14,5,500,A,N,N,172.2,172.27,167.69,298.97,252.6,USD,2024-03-23,SUP-002,Taipei Core Components,V-SUP-002-15371,15,Taiwan,10.47,11.9,8.45,5.76,579.2,Gray,ABS Plastic,N,WH-MIA-01,Z18,A23,R045,S05,B03,Z18-A23-R045-S05-B03,Cage,Buy NextCom R788-PLUS Webcam,https://example.com/images/ACC-NEX-R788-PLUS-0547.jpg,https://example.com/products/ACC-NEX-R788-PLUS-0547,Reliable webcam with modern electronics features and dependable performance.,"accessory,webcam,nextcom,r788-plus",Y,Wholesale,2024-03-23,kpatel,2024-05-28,sku_admin,6
MON-NEX-A805-PRO-0548,ITM-000548,062728167337,MPN-NEX-362332,NextCom A805-PRO Ultrawide Monitor,Ultrawide Monitor by NextCom,NextCom A805-PRO Ultrawide Monitor for consumer and business electronics applications.,Monitor,Ultrawide Monitor,NextCom,A805-PRO,Active,EA,Finished Good,Stocked,220,19,57,1,500,B,N,Y,419.05,435.63,407.18,728.13,641.48,USD,2025-08-26,SUP-002,Taipei Core Components,V-SUP-002-84844,34,Taiwan,6.82,24.18,3.05,16.89,1245.62,White,Polycarbonate,N,WH-MIA-01,Z17,A29,R051,S03,B01,Z17-A29-R051-S03-B01,Pallet,Buy NextCom A805-PRO Ultrawide Monitor,https://example.com/images/MON-NEX-A805-PRO-0548.jpg,https://example.com/products/MON-NEX-A805-PRO-0548,Reliable ultrawide monitor with modern electronics features and dependable performance.,"monitor,ultrawide-monitor,nextcom,a805-pro",Y,B2B,2025-08-26,gtovar,2026-02-01,sku_admin,10
MON-QUA-R605-BK-0549,ITM-000549,450599822673,MPN-QUA-809570,QuantumGear R605-BK LED Monitor,LED Monitor by QuantumGear,QuantumGear R605-BK LED Monitor for consumer and business electronics applications.,Monitor,LED Monitor,QuantumGear,R605-BK,Active,EA,Finished Good,Stocked,248,99,16,1,250,C,N,N,382.94,386.83,406.12,836.03,782.73,USD,2025-07-20,SUP-005,Austin Tech Distribution,V-SUP-005-24033,36,USA,17.3,15.37,2.48,21.24,809.62,Blue,Steel,N,WH-MIA-01,Z13,A20,R047,S01,B02,Z13-A20-R047-S01-B02,Rack,Buy QuantumGear R605-BK LED Monitor,https://example.com/images/MON-QUA-R605-BK-0549.jpg,https://example.com/products/MON-QUA-R605-BK-0549,Reliable led monitor with modern electronics features and dependable performance.,"monitor,led-monitor,quantumgear,r605-bk",Y,Marketplace,2025-07-20,kpatel,2025-09-02,jmartinez,7
STO-VOL-G165-BK-0550,ITM-000550,549044318343,MPN-VOL-557051,VoltEdge G165-BK External HDD,External HDD by VoltEdge,VoltEdge G165-BK External HDD for consumer and business electronics applications.,Storage,External HDD,VoltEdge,G165-BK,Active,EA,Finished Good,Stocked,62,12,59,1,250,C,N,Y,78.93,78.59,79.17,147.69,124.46,USD,2025-06-05,SUP-002,Taipei Core Components,V-SUP-002-99824,15,Taiwan,14.25,18.91,9.86,4.51,840.9,Black,Mixed Materials,N,WH-MIA-01,Z11,A05,R058,S04,B02,Z11-A05-R058-S04-B02,Bulk,Buy VoltEdge G165-BK External HDD,https://example.com/images/STO-VOL-G165-BK-0550.jpg,https://example.com/products/STO-VOL-G165-BK-0550,Reliable external hdd with modern electronics features and dependable performance.,"storage,external-hdd,voltedge,g165-bk",Y,Retail,2025-06-05,sku_admin,2025-07-03,jmartinez,3
